ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Year,Month,Hour,Day_of_Week
A-7015233,2020-05-07 21:56:30,47.19012,-122.4644,Tacoma,WA,57.0,2020,5,21,Thursday
A-2791729,2018-06-29 17:13:10,33.703659,-117.952454,Fountain Valley,CA,,2018,6,17,Friday
A-6831627,2020-12-03 22:12:03,42.144523,-87.825135,Northbrook,IL,36.0,2020,12,22,Thursday
A-7467215,2019-01-22 09:38:21,40.47072,-74.43254,New Brunswick,NJ,18.5,2019,1,9,Tuesday
A-6270515,2021-06-27 12:34:00,33.934795,-118.038703,Whittier,CA,81.0,2021,6,12,Sunday
A-2679107,2018-08-30 06:57:53,39.81282,-105.025299,Denver,CO,64.4,2018,8,6,Thursday
A-5897804,2021-06-16 11:49:00,32.72995591148028,-117.10763812009284,San Diego,CA,71.0,2021,6,11,Wednesday
A-3557056,2017-02-01 22:21:51,29.87203,-95.40891,Houston,TX,69.1,2017,2,22,Wednesday
A-3779771,2022-10-13 14:48:10,40.766868,-74.22423,Orange,NJ,65.0,2022,10,14,Thursday
A-7019089,2020-05-09 18:17:47,33.91876,-84.338,Atlanta,GA,62.0,2020,5,18,Saturday
A-3425721,2016-12-08 11:33:45,29.62256,-95.19761,Houston,TX,48.0,2016,12,11,Thursday
A-747730,2022-01-14 08:36:14,39.964291,-75.596649,West Chester,PA,37.0,2022,1,8,Friday
A-41709,2016-06-09 12:51:04,38.574223,-121.406075,Sacramento,CA,75.2,2016,6,12,Thursday
A-5256206,2022-12-10 13:14:00,38.50825,-121.45849,Sacramento,CA,53.0,2022,12,13,Saturday
A-7230405,2020-01-19 06:36:00,38.387133,-122.741543,Santa Rosa,CA,38.0,2020,1,6,Sunday
A-2010331,2019-08-07 15:55:27,40.699623,-111.902473,Salt Lake City,UT,82.0,2019,8,15,Wednesday
A-3607469,2017-04-10 17:34:56,34.13539,-118.00448,Monrovia,CA,73.4,2017,4,17,Monday
A-3929009,2022-12-16 15:54:25,41.067973,-81.504305,Akron,OH,37.0,2022,12,15,Friday
A-1750740,2019-10-13 12:49:04,35.99945800000001,-83.958969,Knoxville,TN,66.0,2019,10,12,Sunday
A-2669216,2018-08-26 06:05:56,37.74287,-121.561752,Tracy,CA,55.9,2018,8,6,Sunday
A-1617469,2020-01-29 08:16:11,40.279758,-78.97171,Johnstown,PA,26.0,2020,1,8,Wednesday
A-5157438,2023-01-16 15:29:06,26.224845,-81.736246,Naples,FL,68.0,2023,1,15,Monday
A-5291317,2022-08-10 07:28:30,39.455041,-104.875203,Castle Rock,CO,70.0,2022,8,7,Wednesday
A-3450792,2016-12-15 16:54:30,39.397847,-77.408498,Frederick,MD,17.6,2016,12,16,Thursday
A-5430302,2022-08-17 10:10:32,37.463905,-77.500817,Richmond,VA,73.0,2022,8,10,Wednesday
A-4432474,2022-12-13 15:56:29,40.244506,-75.288635,Lansdale,PA,38.0,2022,12,15,Tuesday
A-3930512,2023-01-19 16:15:19,40.754518,-73.54951700000002,Westbury,NY,40.0,2023,1,16,Thursday
A-6154767,2021-12-20 12:34:00,25.898508,-80.18675999999998,North Miami,FL,82.0,2021,12,12,Monday
A-4302,2016-07-26 14:09:03,39.244732,-121.047234,Nevada City,CA,93.2,2016,7,14,Tuesday
A-1342123,2020-10-15 08:00:54,35.857685,-90.655869,Jonesboro,AR,,2020,10,8,Thursday
A-5965101,2021-12-02 11:15:30,34.46757674200789,-117.3485648626454,Victorville,CA,66.0,2021,12,11,Thursday
A-3950315,2022-04-02 13:10:26,40.63511252383883,-111.90486073440596,Salt Lake City,UT,61.0,2022,4,13,Saturday
A-2578472,2018-09-12 07:09:26,41.853119,-71.426651,Providence,RI,69.1,2018,9,7,Wednesday
A-7487082,2018-12-18 17:40:01,34.06898,-118.21689,Los Angeles,CA,60.1,2018,12,17,Tuesday
A-7480864,2018-12-11 11:02:20,35.676245,-76.99876400000002,Jamesville,NC,41.7,2018,12,11,Tuesday
A-2361375,2019-01-25 16:15:23,39.790249,-121.891418,Chico,CA,66.2,2019,1,16,Friday
A-1963309,2019-07-11 17:45:50,34.072078999999995,-118.07309,El Monte,CA,84.0,2019,7,17,Thursday
A-5566775,2021-11-04 17:17:30,33.538525,-112.131596,Phoenix,AZ,86.0,2021,11,17,Thursday
A-6904369,2020-12-25 22:00:00,34.326299,-118.504425,Sylmar,CA,55.0,2020,12,22,Friday
A-1743370,2019-10-09 08:27:46,44.956074,-93.191826,Saint Paul,MN,54.0,2019,10,8,Wednesday
A-2128659,2019-05-29 17:12:59,35.895226,-84.701385,Rockwood,TN,84.0,2019,5,17,Wednesday
A-5792691,2021-04-23 06:54:30,32.235469,-110.825475,Tucson,AZ,50.0,2021,4,6,Friday
A-5777542,2021-06-11 13:45:00,40.615178346440246,-77.57232785187925,Lewistown,PA,63.0,2021,6,13,Friday
A-3631855,2017-06-22 18:23:06,36.06664,-86.68678,Antioch,TN,81.0,2017,6,18,Thursday
A-4156314,2022-04-13 17:23:28,27.300548,-82.49762700000002,Sarasota,FL,80.0,2022,4,17,Wednesday
A-5303881,2022-12-26 14:18:00,35.288551,-80.729968,Charlotte,NC,37.0,2022,12,14,Monday
A-7197960,2020-04-25 19:08:07,33.56758,-112.0825,Phoenix,AZ,95.0,2020,4,19,Saturday
A-1069961,2021-04-25 09:21:15,28.23267,-81.64874300000002,Davenport,FL,79.0,2021,4,9,Sunday
A-1298355,2020-09-14 17:08:06,34.660053000000005,-86.483749,Owens Cross Roads,AL,85.0,2020,9,17,Monday
A-6034927,2021-10-22 17:42:30,34.028255,-118.433025,Los Angeles,CA,62.0,2021,10,17,Friday
A-1897381,2019-09-06 11:49:02,30.45188,-97.662491,Pflugerville,TX,95.0,2019,9,11,Friday
A-5388657,2022-01-21 23:42:30,44.950783,-93.107481,Saint Paul,MN,22.0,2022,1,23,Friday
A-7676783,2017-10-29 12:05:42,43.321046,-71.89284599999998,Warner,NH,57.0,2017,10,12,Sunday
A-458059,2017-06-01 18:09:22,34.129723,-117.933701,Baldwin Park,CA,75.2,2017,6,18,Thursday
A-4056226,2022-05-02 17:31:14,43.03573250750048,-87.93417334514649,Milwaukee,WI,54.0,2022,5,17,Monday
A-6723083,2020-11-19 15:27:00,28.542575,-81.277571,Orlando,FL,74.0,2020,11,15,Thursday
A-2649559,2018-08-16 09:08:57,35.642307,-80.92757399999998,Troutman,NC,77.2,2018,8,9,Thursday
A-115632,2016-06-18 00:58:33,34.071873,-118.089035,Rosemead,CA,71.6,2016,6,0,Saturday
A-1784718,2019-10-29 16:41:41,32.884602,-80.704369,Walterboro,SC,70.0,2019,10,16,Tuesday
A-5877754,2021-10-05 17:34:00,39.030542,-77.005321,Silver Spring,MD,70.0,2021,10,17,Tuesday
A-2245626,2019-03-29 07:35:10,40.630322,-73.885963,Brooklyn,NY,46.0,2019,3,7,Friday
A-1507972,2020-06-16 06:53:35,29.729034,-95.525131,Houston,TX,77.0,2020,6,6,Tuesday
A-2501895,2018-10-05 17:24:10,29.61673900000001,-95.192009,Houston,TX,86.0,2018,10,17,Friday
A-6098481,2021-12-11 04:08:00,38.46181,-121.389131,Sacramento,CA,35.0,2021,12,4,Saturday
A-4792712,2022-06-17 13:14:39,35.688804,-78.554016,Garner,NC,93.0,2022,6,13,Friday
A-4601118,2022-03-17 08:26:22,37.570664,-77.384033,Richmond,VA,54.0,2022,3,8,Thursday
A-1675326,2020-01-02 17:19:54,39.740429,-84.186539,Dayton,OH,49.0,2020,1,17,Thursday
A-5494279,2021-11-17 13:23:30,32.444959000000004,-93.7196,Shreveport,LA,79.0,2021,11,13,Wednesday
A-3305095,2017-09-13 20:15:57,33.507622,-81.652863,Aiken,SC,71.6,2017,9,20,Wednesday
A-4279762,2022-11-07 10:28:13,41.570759,-72.65207,Middletown,CT,76.0,2022,11,10,Monday
A-1667648,2020-02-25 17:23:22,40.681622,-112.272202,Tooele,UT,38.0,2020,2,17,Tuesday
A-2995039,2018-02-07 13:04:44,42.669682,-73.73761,Albany,NY,21.0,2018,2,13,Wednesday
A-86190,2016-08-03 10:14:06,34.048119,-118.447281,Los Angeles,CA,75.0,2016,8,10,Wednesday
A-731147,2022-01-28 08:41:53,39.938961,-76.88945799999998,Thomasville,PA,27.0,2022,1,8,Friday
A-2336243,2019-01-14 07:21:16,33.736389,-117.994492,Huntington Beach,CA,56.3,2019,1,7,Monday
A-6024735,2021-04-19 21:10:00,30.273676,-81.768857,Jacksonville,FL,75.0,2021,4,21,Monday
A-6441871,2021-01-06 19:39:00,37.30239,-120.568579,Merced,CA,47.0,2021,1,19,Wednesday
A-6656724,2020-12-11 14:13:30,25.73417,-80.302918,Miami,FL,75.0,2020,12,14,Friday
A-3469869,2016-11-13 00:40:18,26.78788,-80.09911,Palm Beach Gardens,FL,64.9,2016,11,0,Sunday
A-3967228,2022-02-17 18:28:00,39.19276,-78.13386,Winchester,VA,57.0,2022,2,18,Thursday
A-52955,2016-08-01 12:26:00,33.884048,-118.028969,Santa Fe Springs,CA,86.0,2016,8,12,Monday
A-3962643,2022-09-15 16:27:36,40.076492,-75.366212,Wayne,PA,74.0,2022,9,16,Thursday
A-1517064,2020-03-06 08:21:03,35.076744,-89.95121800000004,Memphis,TN,47.0,2020,3,8,Friday
A-3212657,2017-11-29 09:14:44,42.080471,-70.940811,Whitman,MA,50.0,2017,11,9,Wednesday
A-985318,2021-06-29 08:11:24,42.514221,-71.027939,Lynnfield,MA,84.0,2021,6,8,Tuesday
A-3155038,2017-12-29 10:08:59,42.351097,-83.04805,Detroit,MI,12.0,2017,12,10,Friday
A-6340192,2021-02-08 14:46:22,45.206712,-93.403776,Anoka,MN,0.0,2021,2,14,Monday
A-2855201,2018-05-30 09:30:47,35.205025,-80.835922,Charlotte,NC,75.7,2018,5,9,Wednesday
A-3611685,2017-05-15 09:22:55,45.00066,-92.88318,Lake Elmo,MN,62.6,2017,5,9,Monday
A-1029342,2021-05-26 18:14:41,39.698612,-86.14859,Indianapolis,IN,78.0,2021,5,18,Wednesday
A-834115,2021-11-04 08:11:12,41.856918,-87.992508,Lombard,IL,35.0,2021,11,8,Thursday
A-1138494,2021-02-26 18:28:40,37.531944,-122.006439,Newark,CA,52.0,2021,2,18,Friday
A-869084,2021-10-08 17:35:27,35.2085,-80.670097,Charlotte,NC,68.0,2021,10,17,Friday
A-1502642,2020-06-11 19:37:56,30.29825,-97.705719,Austin,TX,89.0,2020,6,19,Thursday
A-957607,2021-07-26 14:23:11,39.378635,-76.450066,Nottingham,MD,88.0,2021,7,14,Monday
A-7611304,2018-03-28 20:01:31,32.70214,-96.83461,Dallas,TX,57.9,2018,3,20,Wednesday
A-82477,2016-10-08 03:42:42,33.935158,-118.36826299999998,Inglewood,CA,64.0,2016,10,3,Saturday
A-1182350,2021-01-25 12:36:05,34.036537,-118.156273,Los Angeles,CA,55.0,2021,1,12,Monday
A-232430,2016-12-22 10:36:35,38.923496,-77.524292,Chantilly,VA,46.9,2016,12,10,Thursday
A-7512041,2018-10-01 00:31:47,43.057106,-123.33581,Myrtle Creek,OR,60.1,2018,10,0,Monday
A-1651317,2020-02-16 08:04:13,28.033537,-82.648476,Oldsmar,FL,65.0,2020,2,8,Sunday
A-6626011,2020-09-25 22:13:55,30.337704,-91.116238,Baton Rouge,LA,70.0,2020,9,22,Friday
A-2843948,2018-05-24 07:19:22,40.895729,-73.874802,Bronx,NY,66.9,2018,5,7,Thursday
A-3047032,2018-01-04 07:41:34,37.854958,-122.493698,Sausalito,CA,53.1,2018,1,7,Thursday
A-131122,2016-09-16 14:49:18,25.788918,-80.200386,Miami,FL,89.1,2016,9,14,Friday
A-3401616,2017-08-25 21:20:54,27.900398,-82.638931,Saint Petersburg,FL,82.0,2017,8,21,Friday
A-669450,2022-03-21 14:52:45,34.049473,-118.448677,Los Angeles,CA,66.0,2022,3,14,Monday
A-7111674,2020-03-11 12:39:00,33.988261,-118.403543,Culver City,CA,65.0,2020,3,12,Wednesday
A-5864095,2021-07-22 07:37:30,32.908526658854925,-80.0268495079039,Charleston,SC,78.0,2021,7,7,Thursday
A-5581979,2021-10-10 04:24:00,37.539466,-122.01732,Fremont,CA,46.0,2021,10,4,Sunday
A-6907144,2020-12-12 00:26:00,33.167819,-87.528738,Tuscaloosa,AL,63.0,2020,12,0,Saturday
A-614190,2022-05-23 09:45:15,30.462086,-84.222443,Tallahassee,FL,82.0,2022,5,9,Monday
A-4740819,2022-01-01 20:42:00,36.779511,-119.610168,Sanger,CA,42.0,2022,1,20,Saturday
A-1873319,2019-09-23 05:46:08,40.81932800000001,-73.83627299999998,Bronx,NY,73.0,2019,9,5,Monday
A-4784130,2022-07-17 02:52:00,39.52047,-122.20743600000002,Willows,CA,79.0,2022,7,2,Sunday
A-2642513,2018-08-13 20:51:05,28.18453400000001,-81.439316,Kissimmee,FL,79.0,2018,8,20,Monday
A-4642230,2022-05-15 21:58:30,27.960879,-82.786392,Clearwater,FL,76.0,2022,5,21,Sunday
A-4052178,2022-01-23 11:18:00,41.569787,-87.36739,Gary,IN,21.0,2022,1,11,Sunday
A-3781033,2022-09-20 11:52:15,41.218722,-112.02571100000002,Ogden,UT,79.0,2022,9,11,Tuesday
A-1287808,2020-09-06 01:29:50,33.941727,-84.505447,Marietta,GA,68.0,2020,9,1,Sunday
A-2427035,2018-10-31 15:39:34,33.866562,-117.712608,Anaheim,CA,82.9,2018,10,15,Wednesday
A-6313563,2021-12-13 19:24:00,28.551979,-81.47738100000002,Orlando,FL,72.0,2021,12,19,Monday
A-1371162,2020-09-02 14:40:09,30.44745300000001,-91.244469,Port Allen,LA,92.0,2020,9,14,Wednesday
A-3590264,2017-03-07 18:19:33,34.036390000000004,-117.3222,Grand Terrace,CA,71.6,2017,3,18,Tuesday
A-4461116,2022-05-13 08:13:57,25.883412,-80.220671,Miami,FL,73.0,2022,5,8,Friday
A-3101444,2017-12-01 12:40:22,32.729538,-97.503761,Aledo,TX,70.0,2017,12,12,Friday
A-1057251,2021-05-05 21:05:12,41.76899,-72.66121700000002,East Hartford,CT,57.0,2021,5,21,Wednesday
A-1889044,2019-09-03 05:05:54,40.66745,-73.774162,Jamaica,NY,69.0,2019,9,5,Tuesday
A-947032,2021-08-04 07:10:45,33.392159,-117.19294,Fallbrook,CA,63.0,2021,8,7,Wednesday
A-528998,2022-08-23 18:16:28,37.517521,-77.256905,Sandston,VA,88.0,2022,8,18,Tuesday
A-2464807,2018-11-18 14:50:56,35.054337,-80.812035,Charlotte,NC,60.1,2018,11,14,Sunday
A-4134389,2022-05-22 07:35:00,32.729295,-117.169417,San Diego,CA,62.0,2022,5,7,Sunday
A-4516651,2022-12-13 15:45:40,37.035434,-76.38849599999998,Hampton,VA,,2022,12,15,Tuesday
A-1773160,2019-10-23 10:05:19,32.977642,-97.163277,Southlake,TX,65.0,2019,10,10,Wednesday
A-6136809,2021-12-24 18:28:44,39.472366,-75.17217,Bridgeton,NJ,37.0,2021,12,18,Friday
A-6506349,2021-01-18 21:11:27,41.195584,-73.28154599999998,Fairfield,CT,37.0,2021,1,21,Monday
A-6859554,2020-12-11 18:10:30,35.732356,-80.375558,Linwood,NC,55.0,2020,12,18,Friday
A-7401864,2019-09-28 12:37:00,33.573069,-117.217348,Murrieta,CA,66.0,2019,9,12,Saturday
A-3161390,2017-11-01 17:48:54,42.399162,-87.828461,Beach Park,IL,39.9,2017,11,17,Wednesday
A-643655,2022-04-20 10:37:59,32.37941,-99.148094,Baird,TX,80.0,2022,4,10,Wednesday
A-325968,2017-02-10 11:23:36,42.261444,-85.08094799999998,Ceresco,MI,25.0,2017,2,11,Friday
A-7346456,2019-10-18 14:37:00,33.875331,-118.193156,Long Beach,CA,80.0,2019,10,14,Friday
A-6820919,2020-11-22 01:46:00,43.082723,-77.496927,Pittsford,NY,39.0,2020,11,1,Sunday
A-1858007,2019-10-02 15:56:32,42.102715,-78.508133,Allegany,NY,59.0,2019,10,15,Wednesday
A-5520181,2021-12-24 20:26:00,38.281372,-122.269112,Napa,CA,47.0,2021,12,20,Friday
A-5016179,2022-06-11 10:12:11,40.60448,-74.050983,Staten Island,NY,75.0,2022,6,10,Saturday
A-5666629,2021-12-15 20:32:14,35.911808,-78.770706,Raleigh,NC,44.0,2021,12,20,Wednesday
A-1331291,2020-10-08 07:29:26,33.771179,-84.371758,Atlanta,GA,54.0,2020,10,7,Thursday
A-1298317,2020-09-14 18:00:02,36.267769,-86.702057,Madison,TN,80.0,2020,9,18,Monday
A-693740,2022-02-28 20:20:15,40.477833,-74.4067,East Brunswick,NJ,33.0,2022,2,20,Monday
A-5061830,2022-09-14 09:44:04,40.70478559,-111.90353036,Salt Lake City,UT,68.0,2022,9,9,Wednesday
A-2359427,2019-01-25 11:19:11,41.58223,-77.215111,Morris,PA,28.9,2019,1,11,Friday
A-5830238,2021-12-14 10:49:29,40.21303,-75.226365,Montgomeryville,PA,51.0,2021,12,10,Tuesday
A-7216581,2020-01-10 19:15:12,42.36001,-88.03327,Grayslake,IL,35.0,2020,1,19,Friday
A-3437479,2016-10-19 15:24:44,38.704854,-90.674799,Saint Charles,MO,62.1,2016,10,15,Wednesday
A-1688454,2019-12-02 07:15:51,27.542721000000004,-82.47739399999998,Parrish,FL,72.0,2019,12,7,Monday
A-6072840,2021-11-11 10:22:00,33.82502675040328,-84.25274491269944,Tucker,GA,62.0,2021,11,10,Thursday
A-5298606,2022-07-17 16:37:10,40.051215,-75.632737,Exton,PA,79.0,2022,7,16,Sunday
A-7534498,2018-09-12 08:16:40,40.714381,-73.83081800000002,Forest Hills,NY,73.0,2018,9,8,Wednesday
A-5923257,2021-12-27 18:17:00,37.745547,-121.339342,Tracy,CA,46.0,2021,12,18,Monday
A-3038626,2018-02-27 06:29:57,33.998127000000004,-118.369476,Los Angeles,CA,46.9,2018,2,6,Tuesday
A-4728703,2022-09-07 01:11:00,40.227104,-76.304898,Lititz,PA,71.0,2022,9,1,Wednesday
A-2013609,2019-08-09 12:47:09,35.58009000000001,-97.531357,Oklahoma City,OK,79.0,2019,8,12,Friday
A-3159183,2017-10-31 14:24:09,30.297819,-92.070343,Carencro,LA,77.0,2017,10,14,Tuesday
A-4001877,2022-12-31 12:27:00,33.95676,-117.861147,Rowland Heights,CA,59.0,2022,12,12,Saturday
A-7047054,2020-05-22 07:04:00,34.029792,-117.712334,Chino,CA,61.0,2020,5,7,Friday
A-712604,2022-02-12 08:40:45,33.903149,-84.241173,Atlanta,GA,50.0,2022,2,8,Saturday
A-7641452,2017-11-30 05:59:36,36.90338,-76.241623,Norfolk,VA,51.1,2017,11,5,Thursday
A-2970956,2018-03-26 15:03:46,34.07185,-118.090599,Rosemead,CA,68.0,2018,3,15,Monday
A-7304646,2019-12-08 10:03:00,37.622892,-118.839467,Mammoth Lakes,CA,33.0,2019,12,10,Sunday
A-408158,2017-05-01 09:25:40,33.989197,-118.24115,Los Angeles,CA,77.0,2017,5,9,Monday
A-6173327,2021-06-11 09:25:40,42.74787783602358,-123.36684107721632,Glendale,OR,39.0,2021,6,9,Friday
A-1646644,2020-02-13 17:17:43,34.186409000000005,-80.211472,Bishopville,SC,63.0,2020,2,17,Thursday
A-1628455,2020-02-03 05:19:23,33.553139,-112.17749,Glendale,AZ,50.0,2020,2,5,Monday
A-6275730,2021-10-23 16:07:00,30.246199,-97.927204,Austin,TX,89.0,2021,10,16,Saturday
A-3169692,2017-11-06 05:21:30,33.452,-82.046425,Augusta,GA,62.1,2017,11,5,Monday
A-7404763,2019-09-02 09:01:53,45.009788,-121.500824,Maupin,OR,69.0,2019,9,9,Monday
A-2752754,2018-06-10 16:00:55,38.81673,-90.953529,Foristell,MO,93.2,2018,6,16,Sunday
A-1421694,2020-08-13 06:29:10,40.060226,-76.277069,Lancaster,PA,73.0,2020,8,6,Thursday
A-2919501,2018-03-01 10:07:21,41.668201,-73.78890200000002,Lagrangeville,NY,52.0,2018,3,10,Thursday
A-861160,2021-10-14 16:59:50,34.981171,-81.99781,Spartanburg,SC,82.0,2021,10,16,Thursday
A-2444046,2018-11-08 17:42:22,37.987347,-121.344704,Stockton,CA,59.0,2018,11,17,Thursday
A-5484206,2021-12-29 21:16:00,34.12009119971218,-117.7068865293612,Claremont,CA,46.0,2021,12,21,Wednesday
A-7001786,2020-06-04 18:20:40,44.66189,-119.13656,Long Creek,OR,72.0,2020,6,18,Thursday
A-1232996,2020-12-11 15:41:28,34.064583,-81.044228,Columbia,SC,67.0,2020,12,15,Friday
A-577155,2022-07-01 04:03:26,30.238190000000003,-85.57195300000002,Panama City,FL,74.0,2022,7,4,Friday
A-6527712,2021-01-10 20:11:00,33.03238,-117.078262,San Diego,CA,41.0,2021,1,20,Sunday
A-5255641,2022-08-18 10:24:53,32.711685,-117.12528600000002,San Diego,CA,78.0,2022,8,10,Thursday
A-1245502,2020-12-01 05:25:31,29.814501,-95.390961,Houston,TX,33.0,2020,12,5,Tuesday
A-6199720,2021-06-19 16:26:10,28.551978,-81.47721999999997,Orlando,FL,93.0,2021,6,16,Saturday
A-7319535,2019-12-18 09:08:00,37.826529,-121.185639,Manteca,CA,49.0,2019,12,9,Wednesday
A-5652281,2021-09-16 19:01:00,30.320854,-81.702083,Jacksonville,FL,76.0,2021,9,19,Thursday
A-3349301,2017-08-01 05:07:23,33.619534,-84.489326,Atlanta,GA,69.1,2017,8,5,Tuesday
A-423339,2017-05-05 15:51:26,41.11718,-73.499557,New Canaan,CT,55.9,2017,5,15,Friday
A-1275881,2020-11-09 08:25:27,36.224396,-119.333855,Tulare,CA,48.0,2020,11,8,Monday
A-5963738,2021-08-07 13:30:00,25.232961,-80.432794,Key Largo,FL,90.0,2021,8,13,Saturday
A-4585471,2022-08-12 15:18:00,37.314266,-120.522494,Merced,CA,95.0,2022,8,15,Friday
A-3600517,2017-04-18 12:43:14,35.11816,-80.93146,Charlotte,NC,70.0,2017,4,12,Tuesday
A-3562742,2017-02-10 14:48:01,28.659340000000004,-81.38843,Altamonte Springs,FL,71.1,2017,2,14,Friday
A-6274630,2021-03-14 14:50:27,29.802078008509625,-95.4513323302486,Houston,TX,72.0,2021,3,14,Sunday
A-6249147,2021-06-03 12:31:00,42.276785,-88.04045699999998,Mundelein,IL,85.0,2021,6,12,Thursday
A-3763971,2022-09-20 11:01:00,34.039975,-118.57613899999998,Malibu,CA,75.0,2022,9,11,Tuesday
A-4497447,2022-06-06 17:36:14,25.865997,-80.234176,Miami,FL,86.0,2022,6,17,Monday
A-2266250,2019-02-04 23:05:35,37.550838,-122.376007,Burlingame,CA,44.1,2019,2,23,Monday
A-1795608,2019-11-04 16:52:25,42.995979,-83.63404799999998,Burton,MI,52.0,2019,11,16,Monday
A-5966340,2021-12-15 07:56:00,45.670991,-111.172457,Bozeman,MT,23.0,2021,12,7,Wednesday
A-985523,2021-06-29 04:24:02,40.045139,-76.513649,Columbia,PA,74.0,2021,6,4,Tuesday
A-2249905,2019-02-28 08:46:54,34.073395,-80.970383,Columbia,SC,55.9,2019,2,8,Thursday
A-1028951,2021-05-27 05:00:54,34.267738,-118.442451,San Fernando,CA,61.0,2021,5,5,Thursday
A-6940004,2020-11-14 23:59:00,34.228516,-119.169934,Oxnard,CA,50.0,2020,11,23,Saturday
A-7331639,2019-10-07 05:58:00,33.930855,-118.178709,Lynwood,CA,61.0,2019,10,5,Monday
A-4831365,2022-10-13 22:48:28,34.396431,-92.828653,Malvern,AR,55.0,2022,10,22,Thursday
A-157422,2016-09-06 07:12:21,33.878784,-84.272743,Atlanta,GA,64.0,2016,9,7,Tuesday
A-451400,2017-05-13 19:05:49,32.889706,-96.981339,Irving,TX,82.9,2017,5,19,Saturday
A-3828720,2022-01-20 10:22:00,34.147278070287,-84.7427523132098,Cartersville,GA,41.0,2022,1,10,Thursday
A-7132274,2020-03-23 11:49:31,32.16326,-110.96817,Tucson,AZ,67.0,2020,3,11,Monday
A-362687,2017-03-16 07:18:48,34.151199,-84.173805,Cumming,GA,26.1,2017,3,7,Thursday
A-6986313,2020-05-28 15:59:26,35.23676,-80.77563,Charlotte,NC,81.0,2020,5,15,Thursday
A-2796657,2018-05-01 11:06:18,36.898071,-121.776558,Watsonville,CA,55.0,2018,5,11,Tuesday
A-6940028,2020-10-19 00:54:42,40.237685,-75.651816,Pottstown,PA,49.0,2020,10,0,Monday
A-7035944,2020-05-18 16:28:20,27.96673,-82.41001,Tampa,FL,77.0,2020,5,16,Monday
A-1650068,2020-02-14 17:46:25,32.228809000000005,-110.892464,Tucson,AZ,64.0,2020,2,17,Friday
A-7225284,2020-01-15 22:58:00,38.63956,-121.38334,Sacramento,CA,39.0,2020,1,22,Wednesday
A-2211357,2019-03-10 08:10:44,28.768641,-80.893532,Mims,FL,64.4,2019,3,8,Sunday
A-2178537,2019-04-19 07:05:46,34.02943,-117.329796,Colton,CA,57.0,2019,4,7,Friday
A-7435765,2019-02-28 13:35:58,32.50581,-84.94983,Columbus,GA,66.0,2019,2,13,Thursday
A-4272551,2022-06-27 14:01:00,34.069049,-117.278665,San Bernardino,CA,106.0,2022,6,14,Monday
A-2690110,2018-07-06 14:12:36,33.722111,-84.394989,Atlanta,GA,87.1,2018,7,14,Friday
A-6586218,2020-11-04 23:52:00,37.607868,-78.608013,Buckingham,VA,40.0,2020,11,23,Wednesday
A-1321263,2020-10-01 06:39:44,39.997971,-75.746162,Thorndale,PA,54.0,2020,10,6,Thursday
A-2670211,2018-08-27 05:00:59,33.937897,-81.08962199999998,West Columbia,SC,72.0,2018,8,5,Monday
A-5674030,2021-06-23 12:12:00,40.822073221012005,-76.87330126725733,Selinsgrove,PA,70.0,2021,6,12,Wednesday
A-414453,2017-04-20 11:05:42,33.578667,-81.838722,Graniteville,SC,75.2,2017,4,11,Thursday
A-3995709,2023-01-06 15:38:18,34.744559,-82.48260400000002,Piedmont,SC,57.0,2023,1,15,Friday
A-263143,2016-12-08 20:34:06,32.734047,-96.648361,Dallas,TX,33.3,2016,12,20,Thursday
A-140290,2016-09-04 17:47:37,28.478437,-81.582611,Windermere,FL,75.2,2016,9,17,Sunday
A-2431359,2018-11-04 11:47:59,43.250782,-88.181923,Richfield,WI,44.6,2018,11,11,Sunday
A-694789,2022-02-28 07:50:20,35.257816,-81.047348,Belmont,NC,37.0,2022,2,7,Monday
A-4313765,2022-10-17 15:34:51,34.999657,-82.01139,Spartanburg,SC,77.0,2022,10,15,Monday
A-7179230,2020-04-15 19:55:47,37.68561,-122.13007,San Lorenzo,CA,56.0,2020,4,19,Wednesday
A-6625655,2020-11-25 21:53:47,40.789214,-73.819236,Whitestone,NY,54.0,2020,11,21,Wednesday
A-7053702,2020-06-23 18:26:00,37.207505,-121.720238,Morgan Hill,CA,,2020,6,18,Tuesday
A-6603807,2020-11-25 22:04:14,33.908582,-84.22896899999998,Norcross,GA,59.0,2020,11,22,Wednesday
A-1384577,2020-07-13 15:31:40,38.639645,-90.440392,Missouri River,MO,88.0,2020,7,15,Monday
A-5703086,2021-04-01 16:07:58,35.13194918615755,-80.8086812492332,Charlotte,NC,52.0,2021,4,16,Thursday
A-258217,2016-07-06 17:15:18,40.015007,-76.155098,Ronks,PA,88.0,2016,7,17,Wednesday
A-4057604,2022-12-08 04:44:00,40.458075,-111.914281,Riverton,UT,30.0,2022,12,4,Thursday
A-906417,2021-09-09 15:54:44,41.905735,-87.96500400000002,Elmhurst,IL,74.0,2021,9,15,Thursday
A-5786140,2021-07-20 05:04:00,36.13682100000001,-120.164459,Coalinga,CA,67.0,2021,7,5,Tuesday
A-2020744,2019-08-13 17:35:33,32.70565,-96.623688,Balch Springs,TX,100.0,2019,8,17,Tuesday
A-6542950,2021-02-25 19:35:00,47.299528,-122.181413,Auburn,WA,42.0,2021,2,19,Thursday
